GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0032587,90,-0.481466522687217,-0.358161821906452,0.9997402207661115,0.0023167611442366193,ruffle membrane,ALL,0.9997715750660456,0.013361483199018904,0.013361483199018904,1.8741453300793127
GO:0016922,40,-0.6535941265542141,-0.43817412569728154,0.44779367369631884,0.002338816273948177,nuclear receptor binding,ALL,0.7073239593797291,0.013413467972418679,0.013413467972418679,1.872458923373704
GO:0007088,17,-0.8498094421128207,-0.5802987648516497,0.18872424376204902,0.0023330224928223937,regulation of mitotic nuclear division,ALL,0.4474530344802927,0.013413467972418679,0.013413467972418679,1.872458923373704
GO:0097718,29,-0.7157385310766932,-0.5454748056314191,0.5271119634498977,0.0023358731834758313,disordered domain specific binding,ALL,0.7594361317384898,0.013413467972418679,0.013413467972418679,1.872458923373704
GO:0072546,11,0.5322379314442282,0.29170420915347456,9.233003022550252e-4,0.012715582669560676,EMC complex,ALL,0.01352029499982461,0.048747614676330785,0.01352029499982461,1.8690138324033851
GO:0050808,55,-0.03403415242184342,-0.10290322551756684,9.291906809855298e-4,0.22549783521706537,synapse organization,ALL,0.013551013482291012,0.39514652537056133,0.013551013482291012,1.868028222626723
GO:0071383,12,0.5067052082345108,0.1745947120902326,9.422284906742773e-4,0.02101177248006758,cellular response to steroid hormone stimulus,ALL,0.01362988824768904,0.07143202956354087,0.01362988824768904,1.8655077049584998
GO:0060041,67,-0.09128434342967609,0.012558895546871257,9.51356952506151e-4,0.014947204700894397,retina development in camera-type eye,ALL,0.013657258095245161,0.05540079086752664,0.013657258095245161,1.8646364832044169
GO:0140658,20,-0.14649520876462865,-0.5425015129359391,0.07247185837433319,0.0024217411577714706,ATP-dependent chromatin remodeler activity,ALL,0.26503781982752556,0.0138588790813932,0.0138588790813932,1.8582718944321364
GO:0032454,11,-0.5694207683622985,-0.6935512004448736,0.9459632634497567,0.00242423717488686,histone H3K9 demethylase activity,ALL,0.9795306018433017,0.0138588790813932,0.0138588790813932,1.8582718944321364
GO:0001784,37,-0.965103416627194,-0.42545658206233283,0.015201689644304659,0.002453088737777929,phosphotyrosine residue binding,ALL,0.10485644227625589,0.013998473665337536,0.013998473665337536,1.853919315383111
GO:0006282,54,-0.8215181339903491,-0.41889612590610104,0.0665655019556775,0.002456491180567208,regulation of DNA repair,ALL,0.25355920947509136,0.013998473665337536,0.013998473665337536,1.853919315383111
GO:0048024,16,-0.1736521866192341,-0.6038099075130384,0.13099321795678964,0.002465113295227452,"regulation of mRNA splicing, via spliceosome",ALL,0.3710812087411253,0.014025238541158737,0.014025238541158737,1.8530897435314835
GO:0003333,18,0.31622683266967416,0.24737218672484487,0.0011224984903039496,0.0024698812260621796,amino acid transmembrane transport,ALL,0.015666746507250046,0.014030024834213303,0.014030024834213303,1.8529415602366255
GO:0006024,14,0.357062899588631,0.24466131183123813,0.0031959742688491945,0.0024831570894046345,glycosaminoglycan biosynthetic process,ALL,0.03408721212715872,0.014035682547491334,0.014035682547491334,1.8527664630151868
GO:0005721,31,-0.583649204955562,-0.4846412357256241,0.8895655755863727,0.002485587416282415,pericentric heterochromatin,ALL,0.9528656843023212,0.014035682547491334,0.014035682547491334,1.8527664630151868
GO:0043395,12,-0.039673487540661787,0.301761685410931,0.05267448747530247,0.0024865902749963654,heparan sulfate proteoglycan binding,ALL,0.22143959312119046,0.014035682547491334,0.014035682547491334,1.8527664630151868
GO:0007565,38,-0.3655875242173031,0.11879062331074831,0.24577648820498607,0.0024988602683569485,female pregnancy,ALL,0.5176032863671266,0.0140605161241565,0.0140605161241565,1.851998737228064
GO:0000146,24,-0.7977879228395955,-0.5453231088759568,0.20459797586646508,0.002504418894445233,microfilament motor activity,ALL,0.4695109619594603,0.01406963633624657,0.01406963633624657,1.8517171278106344
GO:0070034,22,-0.6790189400646274,-0.5330048439997797,0.5267300555559555,0.002571302938469754,telomerase RNA binding,ALL,0.7594361317384898,0.01440010250650851,0.01440010250650851,1.8416344163872118
GO:0034185,15,0.644098979937003,0.185360518201446,0.0010236858112746786,0.02490904870661135,apolipoprotein binding,ALL,0.014630517614737706,0.08120440787292185,0.014630517614737706,1.8347403086492806
GO:0001673,69,-0.7588763941020632,-0.3860318554118669,0.1475697141588538,0.0026499775587089896,male germ cell nucleus,ALL,0.38999008039170463,0.014794327839480032,0.014794327839480032,1.8299047616446846
GO:0030336,110,-0.15817268814742563,-0.1178772081940419,0.0010411511976512733,0.3453130384067479,negative regulation of cell migration,ALL,0.01482084951875697,0.527266447105688,0.01482084951875697,1.8291269022450496
GO:0005770,149,-0.2624193013650425,-0.034413810766230235,0.005152035507955562,0.0026703723476592936,late endosome,ALL,0.04827673085114792,0.014884930418387917,0.014884930418387917,1.8272531911805618
GO:0055091,13,0.5269013176313289,0.18724947469517425,0.0010663277877788003,0.025148061976389316,phospholipid homeostasis,ALL,0.01505924579341365,0.08173870258209168,0.01505924579341365,1.8221967781991135
GO:0032212,22,-0.4622514722664354,-0.5114877927755761,0.678931044643714,0.0027178119708384887,positive regulation of telomere maintenance via telomerase,ALL,0.854764137601124,0.015125766622750655,0.015125766622750655,1.8202826046693494
GO:0005525,278,-0.7338152304364481,-0.2942382968296229,0.0033887361577720253,0.0027298721023928108,GTP binding,ALL,0.035716679326606035,0.015128220090912579,0.015128220090912579,1.8202121658411268
GO:1901799,10,-0.8153132423482635,-0.7294498489485509,0.37844820679217706,0.002730954928250382,negative regulation of proteasomal protein catabolic process,ALL,0.6491576778053042,0.015128220090912579,0.015128220090912579,1.8202121658411268
GO:0019228,19,-0.07662922848138824,0.19520483749894596,0.08682887238406341,0.0027244022944499487,neuronal action potential,ALL,0.29214211177925953,0.015128220090912579,0.015128220090912579,1.8202121658411268
GO:0030971,54,-0.6939882184658076,-0.386380601994901,0.3156503587191657,0.0027484125979037027,receptor tyrosine kinase binding,ALL,0.5925982947553956,0.015154441685663473,0.015154441685663473,1.8194600591183328
GO:0019722,43,-0.1628684077917572,0.07968943904895454,0.013879772595276799,0.002777654681920281,calcium-mediated signaling,ALL,0.09847600330260983,0.01529208039830688,0.01529208039830688,1.8155334273382537
GO:0043025,453,-0.33733754844449626,-0.15906055427119342,0.0010877159183163652,0.4344228660640099,neuronal cell body,ALL,0.015300822740725879,0.6127883539071091,0.015300822740725879,1.8152852161006623
GO:0030123,13,-1.3439437459081998,-0.6603490722509905,0.00835811597550535,0.002793167327085502,AP-3 adaptor complex,ALL,0.06865183535742671,0.015338541914533845,0.015338541914533845,1.8142159225623338
GO:0099092,46,-0.6522230510443281,-0.4195212605794335,0.43813088049688553,0.002799287374010678,"postsynaptic density, intracellular component",ALL,0.6993924425681741,0.015340266545000234,0.015340266545000234,1.8141670942320778
GO:0071897,28,-1.0906068014336252,-0.5006021072357233,0.01170759866423758,0.0028236317122945975,DNA biosynthetic process,ALL,0.08881369432552202,0.015449978725924345,0.015449978725924345,1.8110721142469153
GO:0051604,89,-0.40487049753701393,0.019216896852594634,0.4454439507441837,0.002830509821498701,protein maturation,ALL,0.7058345024468933,0.015463932098187857,0.015463932098187857,1.8106800659535767
GO:2000234,10,-1.159020730021168,-0.6967765859858712,0.140637429427451,0.0029420740017429142,positive regulation of rRNA processing,ALL,0.38396773743580864,0.016048901386606768,0.016048901386606768,1.7945546914874286
GO:0070934,11,-0.06776426353259758,-0.6710727836364857,0.13255838799323993,0.0029554668667927113,CRD-mediated mRNA stabilization,ALL,0.3723515096696905,0.01609738279733286,0.01609738279733286,1.79324472825832
GO:0009451,15,-1.1770399741367603,-0.5894465954647116,0.024871154734304655,0.002961580884524269,RNA modification,ALL,0.13974151773940457,0.01610613165967308,0.01610613165967308,1.7930087550861473
GO:0006644,31,-0.0740174517762334,0.11034500151173651,0.03195730059055445,0.0029959499848928265,phospholipid metabolic process,ALL,0.16150415135792226,0.01626828160489676,0.01626828160489676,1.7886583185397498
GO:0005802,181,-0.23380074296695125,-0.0401723826453422,0.002265896963719204,0.0030330011023907413,trans-Golgi network,ALL,0.026457679252838942,0.016419565058851695,0.016419565058851695,1.7846383511777502
GO:0016810,10,-0.8429349030593865,-0.7732626557076568,0.37258619595671966,0.003029279812967011,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",ALL,0.6443613156599028,0.016419565058851695,0.016419565058851695,1.7846383511777502
GO:0031528,25,0.15869491660467314,-8.694841804663555e-4,0.0012029778663292755,0.10442669525105844,microvillus membrane,ALL,0.01650866947234699,0.22751011105611696,0.01650866947234699,1.782287927591406
GO:0001774,11,0.5442256390084794,0.13431129452142698,0.001203409281841887,0.2393436543095705,microglial cell activation,ALL,0.01650866947234699,0.4119458194582539,0.01650866947234699,1.782287927591406
GO:0032435,41,-0.5102297376489698,-0.42808822877992336,0.6555621056898153,0.003075324611206766,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,ALL,0.8425623754063706,0.016548395837111107,0.016548395837111107,1.7812440993418486
GO:0051310,15,-0.5314448083417808,-0.6476234965730497,0.9659692018375784,0.003071443167915667,metaphase chromosome alignment,ALL,0.9866803768340959,0.016548395837111107,0.016548395837111107,1.7812440993418486
GO:0031985,16,0.37921467662761676,0.037624730763525446,0.0012255146321394706,0.11582731554774142,Golgi cisterna,ALL,0.016712838857382933,0.24473743255593144,0.016712838857382933,1.776949774201184
GO:0042981,181,-0.7228414635876436,-0.3109043630496022,0.022120703526700005,0.0031307855671064947,regulation of apoptotic process,ALL,0.1309059747004421,0.016796241488395654,0.016796241488395654,1.7747878899090839
GO:0005546,62,-0.5463334241749468,-0.40382263616169317,0.9048280358266045,0.003149996725705712,"phosphatidylinositol-4,5-bisphosphate binding",ALL,0.9587635148305036,0.01687397046618667,0.01687397046618667,1.7727827153558355
GO:0000727,12,-1.4671015229595656,-0.7404587328528789,0.002334971782600256,0.003229133289301286,double-strand break repair via break-induced replication,ALL,0.02708718889360621,0.017161722438880003,0.017161722438880003,1.7654391262681477
GO:0005547,40,-0.6216428290964126,-0.4283950135714359,0.6133214489954056,0.0032190490038306453,"phosphatidylinositol-3,4,5-trisphosphate binding",ALL,0.8145727897867914,0.017161722438880003,0.017161722438880003,1.7654391262681477
GO:0033162,14,-0.2692958095977534,0.2785471566765895,0.4930628216918337,0.0032212245216788394,melanosome membrane,ALL,0.7418250734200333,0.017161722438880003,0.017161722438880003,1.7654391262681477
GO:0045935,13,-1.2454777825728687,-0.6394105512949781,0.013763323250312263,0.0032304067718691622,positive regulation of nucleobase-containing compound metabolic process,ALL,0.0980961963267956,0.017161722438880003,0.017161722438880003,1.7654391262681477
GO:0071168,31,-0.7998608485930854,-0.48889556815367613,0.1960103555653921,0.003232532662011263,protein localization to chromatin,ALL,0.4580412036855107,0.017161722438880003,0.017161722438880003,1.7654391262681477
GO:0006401,24,-0.8607808654697516,-0.5043853290658055,0.13981686541425217,0.003222808074188804,RNA catabolic process,ALL,0.3831976688729875,0.017161722438880003,0.017161722438880003,1.7654391262681477
GO:0046966,28,-0.7859771983001967,-0.47978723048654376,0.1421653164769386,0.0032700083020966515,nuclear thyroid hormone receptor binding,ALL,0.38539960225500886,0.01731143235773764,0.01731143235773764,1.761666996866036
GO:0043547,31,-0.600173321607783,-0.4965960370053697,0.8542970300786171,0.0032801118685106025,positive regulation of GTPase activity,ALL,0.9387744053291964,0.01731143235773764,0.01731143235773764,1.761666996866036
GO:0016597,18,-0.856681697910012,-0.5783800975297055,0.29340606122915314,0.003277969803446572,amino acid binding,ALL,0.5716138804644297,0.01731143235773764,0.01731143235773764,1.761666996866036
GO:0005643,72,-0.5275483823078746,-0.3836264729879648,0.9196141258144025,0.0032731827778922982,nuclear pore,ALL,0.9684000210830711,0.01731143235773764,0.01731143235773764,1.761666996866036
GO:0061157,26,-0.3931179088548983,-0.5082568572132548,0.46009606113815643,0.003319434368031686,mRNA destabilization,ALL,0.7177918727719462,0.017493125364273176,0.017493125364273176,1.7571325914819433
GO:0044233,23,0.3106899089776458,0.20250505208746902,0.007667854692263463,0.003370356278608486,mitochondria-associated endoplasmic reticulum membrane contact site,ALL,0.06570082689558117,0.017735321036035524,0.017735321036035524,1.7511609457363395
GO:0080008,27,-1.1230272441017097,-0.4903364813108479,0.005180294704018739,0.0034354150246729514,Cul4-RING E3 ubiquitin ligase complex,ALL,0.04827673085114792,0.018051085122288906,0.018051085122288906,1.7434966858105534
GO:0031295,12,0.23363411005127743,0.3900779115796567,0.023730181486524053,0.0034995110214409604,T cell costimulation,ALL,0.13681081753801555,0.018360870601480988,0.018360870601480988,1.7361067300816702
GO:0006739,12,-1.6842912980516882,-0.5668007635889615,0.0013589829604890523,0.012326812221618112,NADP+ metabolic process,ALL,0.018392598931164333,0.04766634206476355,0.018392598931164333,1.7353568992711528
GO:1990830,121,-0.46739186354307244,-0.3323964521269598,0.35636620638233496,0.00357901390471021,cellular response to leukemia inhibitory factor,ALL,0.6300328824364586,0.01875046434241874,0.01875046434241874,1.7269879727974278
GO:0008139,21,-0.7573485902603126,-0.5253189772755265,0.5284145052613756,0.003592444466242826,nuclear localization sequence binding,ALL,0.7605562915785,0.018793270977870594,0.018793270977870594,1.7259976241566743
GO:0045943,23,-0.42810429666799393,-0.5505873437028538,0.6132679997398163,0.0036002689353062407,positive regulation of transcription by RNA polymerase I,ALL,0.8145727897867914,0.018806667991007598,0.018806667991007598,1.7256881423178652
GO:0006637,20,-0.3971358124944367,-0.5531753799852804,0.5855764012701058,0.0036199854344039473,acyl-CoA metabolic process,ALL,0.7994896758647642,0.018882055411861755,0.018882055411861755,1.7239507322072944
GO:0033290,16,-1.0298071639549458,-0.5680326239032012,0.07829353995422383,0.003636587350999613,eukaryotic 48S preinitiation complex,ALL,0.27667556336418775,0.018941000882101485,0.018941000882101485,1.7225970756976412
GO:0030507,19,-0.6069636749181627,-0.5028019089289217,0.708626058319316,0.0036710833007112128,spectrin binding,ALL,0.8709738240023791,0.01908243409015676,0.01908243409015676,1.719366228976794
GO:0051536,64,-0.9910986588242469,-0.37626857844515604,0.0014316226330817567,0.008905101197651318,iron-sulfur cluster binding,ALL,0.0190865211492579,0.03727659037403736,0.0190865211492579,1.7192732221229
GO:0031080,10,-0.7353809429048035,-0.7181914887285148,0.5433077716669095,0.003694771375531425,nuclear pore outer ring,ALL,0.7721713079418725,0.01913249003590403,0.01913249003590403,1.7182285041766374
GO:0005324,11,-0.326297121726377,0.2820839497524615,0.460246622032054,0.003707740760159972,long-chain fatty acid transmembrane transporter activity,ALL,0.7177918727719462,0.019144158578109218,0.019144158578109218,1.7179637169587358
GO:0002080,17,-0.032219852393166264,0.272839044427241,0.028430303173840175,0.0037063033938099514,acrosomal membrane,ALL,0.15054755137081166,0.019144158578109218,0.019144158578109218,1.7179637169587358
GO:0002039,71,-0.7280537409385159,-0.38216259026674637,0.13050083603867682,0.0038170078372274643,p53 binding,ALL,0.3706514206408524,0.01963727639779089,0.01963727639779089,1.7069187470701588
GO:0016180,16,-1.0381423622923052,-0.6008329341685914,0.03902604401951979,0.00381973330435619,snRNA processing,ALL,0.18156257198143777,0.01963727639779089,0.01963727639779089,1.7069187470701588
GO:0010575,17,0.30255933974588833,0.1281116211635312,0.0014987507321348927,0.07225295585193436,positive regulation of vascular endothelial growth factor production,ALL,0.01967267786684354,0.17450700076696632,0.01967267786684354,1.7061365194077311
GO:0001935,17,0.28815835437554,0.16556438097421114,0.001503118124166887,0.007456120497850887,endothelial cell proliferation,ALL,0.01967267786684354,0.03301204279903497,0.01967267786684354,1.7061365194077311
GO:0043153,18,-1.279165159310676,-0.5017140190281,0.001496651574180877,0.0384097009568679,entrainment of circadian clock by photoperiod,ALL,0.01967267786684354,0.11166628276557283,0.01967267786684354,1.7061365194077311
